cross_track_error,reached_goal,collision,reward,timesteps,duration,progress,pathlength
0.0,0.0,1.0,-1108.1327366645098,12.0,12.0,0.7999,0.0
0.0,0.0,1.0,-1926.6696073133878,150.0,150.0,0.6435,0.0
0.0,0.0,1.0,-1635.3053941497037,105.0,105.0,0.7248,0.0
0.0,0.0,1.0,-1850.2231206165097,142.0,142.0,0.8024,0.0
0.0,0.0,0.0,-2002.454266384947,334.0,334.0,0.6968,0.0
0.0,0.0,1.0,-1143.840411247841,19.0,19.0,0.8012,0.0
0.0,0.0,1.0,-1236.400491585317,26.0,26.0,0.6662,0.0
0.0,0.0,1.0,-1130.525457676924,14.0,14.0,0.606,0.0
0.0,0.0,1.0,-1082.2866001200841,9.0,9.0,0.6277,0.0
0.0,0.0,1.0,-1146.146343869713,16.0,16.0,0.6401,0.0
0.0,0.0,1.0,-1114.3323171740255,15.0,15.0,0.7088,0.0
0.0,0.0,1.0,-2354.331999228393,229.0,229.0,0.7846,0.0
0.0,0.0,1.0,-1274.4137084702393,43.0,43.0,0.7088,0.0
0.0,0.0,1.0,-2138.103524637421,184.0,184.0,0.7365,0.0
0.0,0.0,0.0,-2000.0862233349092,336.0,336.0,0.5924,0.0
0.0,0.0,0.0,-2003.0240769806785,339.0,339.0,0.6931,0.0
0.0,0.0,1.0,-1088.8746487754079,11.0,11.0,0.758,0.0
0.0,0.0,1.0,-2684.6108831420734,278.0,278.0,0.7897,0.0
0.0,0.0,1.0,-1083.3244886521766,10.0,10.0,0.7401,0.0
0.0,0.0,1.0,-2202.283707093149,201.0,201.0,0.7576,0.0
0.0,0.0,1.0,-2440.969907222422,251.0,251.0,0.8529,0.0
0.0,0.0,1.0,-2218.9865308337303,206.0,206.0,0.7225,0.0
0.0,0.0,1.0,-1191.957759528047,19.0,19.0,0.5642,0.0
0.0,0.0,1.0,-1936.2595813913867,154.0,154.0,0.7536,0.0
0.0,0.0,0.0,-2001.1240823285539,342.0,342.0,0.6788,0.0
0.0,0.0,1.0,-2345.55799939032,226.0,226.0,0.7981,0.0
0.0,0.0,1.0,-1187.4501509433126,18.0,18.0,0.4461,0.0
0.0,0.0,1.0,-1344.307466436586,55.0,55.0,0.7535,0.0
0.0,0.0,1.0,-1740.0697047057688,119.0,119.0,0.739,0.0
0.0,0.0,1.0,-1115.8983506692823,13.0,13.0,0.6235,0.0
0.0,0.0,1.0,-1469.7064540039084,75.0,75.0,0.6908,0.0
0.0,0.0,1.0,-1095.072377164047,11.0,11.0,0.7125,0.0
0.0,0.0,1.0,-1197.6535588585361,27.0,27.0,0.7046,0.0
0.0,0.0,1.0,-1329.124254156881,44.0,44.0,0.7218,0.0
0.0,0.0,1.0,-1191.7543489663217,25.0,25.0,0.7163,0.0
0.0,0.0,1.0,-1243.9040365392987,38.0,38.0,0.8688,0.0
0.0,0.0,1.0,-1133.9215960864333,16.0,16.0,0.635,0.0
0.0,0.0,1.0,-1641.4480295884864,114.0,114.0,0.791,0.0
0.0,0.0,1.0,-2089.658755303748,190.0,190.0,0.757,0.0
0.0,0.0,1.0,-1176.32097894028,18.0,18.0,0.5391,0.0
0.0,0.0,1.0,-1191.8404155042901,26.0,26.0,0.7373,0.0
0.0,0.0,1.0,-1123.2759472795153,13.0,13.0,0.7294,0.0
0.0,0.0,1.0,-1118.6851167490101,12.0,12.0,0.6738,0.0
0.0,0.0,1.0,-1644.357968008848,103.0,103.0,0.7706,0.0
0.0,0.0,0.0,-2000.6104415856378,334.0,334.0,0.5964,0.0
0.0,0.0,1.0,-1115.6543413688073,12.0,12.0,0.676,0.0
0.0,0.0,1.0,-1478.6091642712313,44.0,44.0,0.3835,0.0
0.0,0.0,1.0,-2029.268363568995,171.0,171.0,0.8007,0.0
0.0,0.0,1.0,-1080.230579276708,9.0,9.0,0.6917,0.0
0.0,0.0,1.0,-1146.2276690252784,19.0,19.0,0.7579,0.0
0.0,0.0,1.0,-1415.9871073155123,43.0,43.0,0.8196,0.0
0.0,0.0,0.0,-2001.6227291690943,347.0,347.0,0.686,0.0
0.0,0.0,1.0,-1300.219372661534,45.0,45.0,0.8074,0.0
0.0,0.0,1.0,-1517.996810785125,88.0,88.0,0.8791,0.0
0.0,0.0,1.0,-1346.5831993075335,52.0,52.0,0.777,0.0
0.0,0.0,1.0,-2350.875191704876,227.0,227.0,0.6749,0.0
0.0,0.0,1.0,-1588.5932727118195,99.0,99.0,0.7152,0.0
0.0,0.0,1.0,-1218.358638394144,22.0,22.0,0.5418,0.0
0.0,0.0,0.0,-2002.946652549779,340.0,340.0,0.6769,0.0
0.0,0.0,1.0,-1207.5966193763004,28.0,28.0,0.7059,0.0
0.0,0.0,1.0,-2713.7598263516293,292.0,292.0,0.7988,0.0
0.0,0.0,1.0,-1251.6004504982295,26.0,26.0,0.6304,0.0
0.0,0.0,0.0,-2019.4278329176323,102.0,102.0,-2.2114,0.0
0.0,0.0,0.0,-2006.15734129596,341.0,341.0,0.5759,0.0
0.0,0.0,1.0,-1415.3596066124069,47.0,47.0,0.6569,0.0
0.0,0.0,0.0,-2000.9007965601193,332.0,332.0,0.6768,0.0
0.0,0.0,1.0,-1164.369351454527,17.0,17.0,0.4876,0.0
0.0,0.0,1.0,-1605.1217469423773,96.0,96.0,0.7706,0.0
0.0,0.0,0.0,-2003.4025051178364,365.0,365.0,0.7621,0.0
0.0,0.0,1.0,-1569.2988934381524,95.0,95.0,0.8869,0.0
0.0,0.0,1.0,-1385.9527607462114,42.0,42.0,0.5149,0.0
0.0,0.0,1.0,-1242.9708649771574,34.0,34.0,0.7642,0.0
0.0,0.0,1.0,-2912.759170468412,315.0,315.0,0.8024,0.0
0.0,0.0,1.0,-1170.3536768931272,18.0,18.0,0.6629,0.0
0.0,0.0,1.0,-1490.9932798710656,75.0,75.0,0.7415,0.0
0.0,0.0,1.0,-1254.7395446296111,35.0,35.0,0.6688,0.0
0.0,0.0,1.0,-1110.604254843023,12.0,12.0,0.6839,0.0
0.0,0.0,1.0,-1085.9866715440567,10.0,10.0,0.7207,0.0
0.0,0.0,1.0,-1580.047652985986,96.0,96.0,0.7042,0.0
0.0,0.0,1.0,-2333.394259737035,218.0,218.0,0.7727,0.0
0.0,0.0,1.0,-1146.253789351077,16.0,16.0,0.6299,0.0
0.0,0.0,1.0,-1098.5018397116382,11.0,11.0,0.6891,0.0
0.0,0.0,1.0,-1281.6546188370498,27.0,27.0,0.4591,0.0
0.0,0.0,1.0,-1122.395383333393,15.0,15.0,0.6582,0.0
0.0,0.0,1.0,-1195.2246671608114,22.0,22.0,0.7566,0.0
0.0,0.0,0.0,-2004.8059227565936,352.0,352.0,0.6361,0.0
0.0,0.0,1.0,-1670.3906672312844,109.0,109.0,0.7772,0.0
0.0,0.0,0.0,-2002.7877365214385,346.0,346.0,0.6494,0.0
0.0,0.0,1.0,-2249.562900391098,209.0,209.0,0.792,0.0
0.0,0.0,1.0,-2324.4082346995765,211.0,211.0,0.734,0.0
0.0,0.0,1.0,-1076.256085638932,9.0,9.0,0.6969,0.0
0.0,0.0,1.0,-1212.4284652406816,25.0,25.0,0.6963,0.0
0.0,0.0,1.0,-2028.4115752192756,162.0,162.0,0.7246,0.0
0.0,0.0,1.0,-1202.2556064407975,21.0,21.0,0.5063,0.0
0.0,0.0,0.0,-2001.36210235718,340.0,340.0,0.7347,0.0
0.0,0.0,1.0,-1634.6442701668173,99.0,99.0,0.8347,0.0
0.0,0.0,1.0,-1100.5560607652908,11.0,11.0,0.6857,0.0
0.0,0.0,0.0,-2006.0735518765289,327.0,327.0,0.5633,0.0
0.0,0.0,1.0,-2154.8592874191677,189.0,189.0,0.7153,0.0
0.0,0.0,1.0,-1192.1834449025528,18.0,18.0,0.5116,0.0
0.0,0.0,1.0,-1094.8984077325151,11.0,11.0,0.8032,0.0
0.0,0.0,1.0,-1237.260022814058,31.0,31.0,0.7198,0.0
0.0,0.0,1.0,-1107.1967433937648,12.0,12.0,0.6512,0.0
0.0,0.0,1.0,-1734.842157836173,125.0,125.0,0.7299,0.0
0.0,0.0,1.0,-1134.0409990608982,14.0,14.0,0.6412,0.0
0.0,0.0,0.0,-2004.6310443624377,347.0,347.0,0.712,0.0
0.0,0.0,1.0,-1230.9439470389411,23.0,23.0,0.5514,0.0
0.0,0.0,1.0,-1753.6006603166888,123.0,123.0,0.7211,0.0
0.0,0.0,1.0,-2368.8168363839623,238.0,238.0,0.6935,0.0
0.0,0.0,1.0,-2437.6801937168807,245.0,245.0,0.8534,0.0
0.0,0.0,1.0,-1578.374762659722,92.0,92.0,0.7055,0.0
0.0,0.0,1.0,-1244.900703929859,33.0,33.0,0.6755,0.0
0.0,0.0,1.0,-1199.8795395557058,26.0,26.0,0.6951,0.0
0.0,0.0,1.0,-1929.8346471288296,157.0,157.0,0.7549,0.0
0.0,0.0,0.0,-2004.5930998446295,328.0,328.0,0.7696,0.0
0.0,0.0,1.0,-1240.1608093245025,29.0,29.0,0.7139,0.0
0.0,0.0,1.0,-2924.9431312316406,326.0,326.0,0.6913,0.0
0.0,0.0,1.0,-1294.5360862224966,42.0,42.0,0.742,0.0
0.0,0.0,1.0,-1193.561205920677,20.0,20.0,0.626,0.0
0.0,0.0,1.0,-1157.7876131410599,16.0,16.0,0.5813,0.0
0.0,0.0,1.0,-2794.9364192388693,314.0,314.0,0.7388,0.0
0.0,0.0,1.0,-1104.5813532425586,12.0,12.0,0.7904,0.0
0.0,0.0,1.0,-1805.1874888118255,136.0,136.0,0.6627,0.0
0.0,0.0,1.0,-1634.91980429003,108.0,108.0,0.9581,0.0
0.0,0.0,1.0,-2182.1033312738014,212.0,212.0,0.7686,0.0
0.0,0.0,1.0,-1653.2726307985067,85.0,85.0,0.5953,0.0
0.0,0.0,1.0,-1253.8622961884264,39.0,39.0,0.8346,0.0
0.0,0.0,0.0,-2000.1200207934537,333.0,333.0,0.6305,0.0
0.0,0.0,1.0,-1180.8538847432073,21.0,21.0,0.6188,0.0
0.0,0.0,1.0,-1256.7165445741691,30.0,30.0,0.4174,0.0
0.0,0.0,1.0,-1247.063035818258,34.0,34.0,0.7,0.0
0.0,0.0,1.0,-1693.32471378724,116.0,116.0,0.7944,0.0
0.0,0.0,1.0,-1107.3433481601282,12.0,12.0,0.7019,0.0
0.0,0.0,1.0,-1396.9373120526054,65.0,65.0,0.8109,0.0
0.0,0.0,1.0,-1085.4157415804884,10.0,10.0,0.6715,0.0
0.0,0.0,1.0,-1398.6599551088848,58.0,58.0,0.743,0.0
0.0,0.0,1.0,-2022.401329263515,176.0,176.0,0.7836,0.0
0.0,0.0,1.0,-1376.952450043471,56.0,56.0,0.7467,0.0
0.0,0.0,0.0,-2000.9621652159428,339.0,339.0,0.6827,0.0
0.0,0.0,0.0,-2004.6657561082022,352.0,352.0,0.7154,0.0
0.0,0.0,1.0,-1455.7052108236112,74.0,74.0,0.9088,0.0
0.0,0.0,0.0,-2005.1017060026759,328.0,328.0,0.7259,0.0
0.0,0.0,1.0,-1675.2746443787055,107.0,107.0,0.7814,0.0
0.0,1.0,0.0,647.1935554846808,53.0,53.0,1.0355,0.0
0.0,0.0,1.0,-1384.919317684189,60.0,60.0,0.868,0.0
0.0,0.0,1.0,-1130.2652681829363,16.0,16.0,0.6899,0.0
0.0,0.0,1.0,-1164.1238158680792,18.0,18.0,0.5115,0.0
0.0,0.0,1.0,-1216.0599703744026,27.0,27.0,0.6808,0.0
0.0,0.0,1.0,-1123.2301165180095,13.0,13.0,0.6024,0.0
0.0,0.0,1.0,-1132.0569490841738,14.0,14.0,0.7138,0.0
0.0,0.0,0.0,-2001.5362751410005,335.0,335.0,0.6429,0.0
0.0,0.0,1.0,-2365.1585785750503,232.0,232.0,0.6862,0.0
0.0,0.0,0.0,-2001.1622884124433,332.0,332.0,0.7578,0.0
0.0,0.0,1.0,-1449.1265870394311,72.0,72.0,0.7527,0.0
0.0,0.0,1.0,-1082.8913734423895,10.0,10.0,0.7668,0.0
0.0,0.0,1.0,-2010.960480993921,161.0,161.0,0.7769,0.0
0.0,0.0,1.0,-2155.45818501842,193.0,193.0,0.7522,0.0
0.0,0.0,1.0,-1168.5614771464184,17.0,17.0,0.5097,0.0
0.0,0.0,1.0,-1830.5924790913582,129.0,129.0,0.7676,0.0
0.0,0.0,1.0,-1105.3431096897161,11.0,11.0,0.6359,0.0
0.0,0.0,0.0,-2004.99652100188,346.0,346.0,0.6664,0.0
0.0,0.0,1.0,-1561.657589290735,93.0,93.0,0.7705,0.0
0.0,0.0,1.0,-2339.867789507753,228.0,228.0,0.7551,0.0
0.0,0.0,1.0,-1294.295710360226,41.0,41.0,0.6766,0.0
0.0,0.0,1.0,-1540.4963813964712,87.0,87.0,0.8358,0.0
0.0,0.0,1.0,-1271.5338845164042,42.0,42.0,0.7865,0.0
0.0,0.0,1.0,-2481.9186331955343,257.0,257.0,0.7341,0.0
0.0,0.0,1.0,-1177.3166987706659,16.0,16.0,0.496,0.0
0.0,0.0,1.0,-1090.638261093311,10.0,10.0,0.5739,0.0
0.0,0.0,1.0,-1193.4068731854618,29.0,29.0,0.7772,0.0
0.0,0.0,1.0,-1207.5922391375962,23.0,23.0,0.5897,0.0
0.0,0.0,1.0,-2088.8932673776285,177.0,177.0,0.9229,0.0
0.0,0.0,1.0,-2616.094430762497,283.0,283.0,0.7171,0.0
0.0,0.0,1.0,-1222.7122360671042,22.0,22.0,0.5351,0.0
0.0,0.0,1.0,-2361.117416385774,236.0,236.0,0.8924,0.0
0.0,0.0,1.0,-1694.9806647813166,113.0,113.0,0.7528,0.0
0.0,0.0,1.0,-2191.04828582429,205.0,205.0,0.8207,0.0
0.0,0.0,0.0,-2005.7994168788605,344.0,344.0,0.5874,0.0
0.0,0.0,1.0,-1125.6025767719673,14.0,14.0,0.6469,0.0
0.0,0.0,0.0,-2000.4928681965835,331.0,331.0,0.6627,0.0
0.0,0.0,1.0,-1209.3166963244678,29.0,29.0,0.7688,0.0
0.0,0.0,1.0,-1625.0381898641438,100.0,100.0,0.7651,0.0
0.0,0.0,1.0,-2139.0697402592978,190.0,190.0,0.7416,0.0
0.0,0.0,1.0,-1497.6025598952692,79.0,79.0,0.7717,0.0
0.0,0.0,1.0,-2593.24817683745,269.0,269.0,0.7495,0.0
0.0,0.0,1.0,-1124.6275451099618,13.0,13.0,0.6577,0.0
0.0,0.0,1.0,-2237.76003972112,205.0,205.0,0.7652,0.0
0.0,0.0,1.0,-2344.2130553059333,217.0,217.0,0.7896,0.0
0.0,0.0,1.0,-1512.4720528285466,78.0,78.0,0.8164,0.0
0.0,0.0,1.0,-1096.05470794713,10.0,10.0,0.6408,0.0
0.0,0.0,1.0,-1792.4530694272432,124.0,124.0,0.8277,0.0
0.0,0.0,1.0,-1125.649666416647,14.0,14.0,0.706,0.0
0.0,0.0,0.0,-2004.4418286707028,341.0,341.0,0.629,0.0
0.0,0.0,1.0,-1324.6130549683533,51.0,51.0,0.789,0.0
0.0,0.0,1.0,-1125.142131149178,13.0,13.0,0.7149,0.0
0.0,0.0,1.0,-1890.22708423334,145.0,145.0,0.8262,0.0
0.0,0.0,1.0,-1728.7920663537298,124.0,124.0,0.7798,0.0
0.0,0.0,1.0,-1284.7039245966978,41.0,41.0,0.6907,0.0
0.0,0.0,1.0,-1343.608646876758,41.0,41.0,0.6122,0.0
0.0,0.0,1.0,-1487.6670506453868,75.0,75.0,0.7711,0.0
0.0,0.0,1.0,-1089.578948155522,11.0,11.0,0.734,0.0
0.0,0.0,0.0,-2024.4135245023708,132.0,132.0,-1.756,0.0
0.0,0.0,1.0,-2318.3511631985953,200.0,200.0,0.665,0.0
0.0,0.0,0.0,-2002.89290553476,321.0,321.0,0.6199,0.0
0.0,0.0,1.0,-1995.9481273738882,160.0,160.0,0.7675,0.0
0.0,0.0,1.0,-1797.191962687058,126.0,126.0,0.8733,0.0
0.0,0.0,1.0,-1981.3452593805139,151.0,151.0,0.7187,0.0
0.0,0.0,1.0,-2157.7483237496717,176.0,176.0,0.7225,0.0
0.0,0.0,1.0,-1674.761665281886,109.0,109.0,0.694,0.0
0.0,1.0,0.0,409.6730486586174,97.0,97.0,1.0068,0.0
0.0,0.0,1.0,-1180.9552282685563,20.0,20.0,0.6327,0.0
0.0,0.0,0.0,-2000.9160795615617,314.0,314.0,0.6219,0.0
0.0,0.0,1.0,-1146.9350724744027,19.0,19.0,0.8406,0.0
0.0,0.0,1.0,-2615.6421961512033,261.0,261.0,0.8034,0.0
0.0,0.0,1.0,-1129.2587687859327,14.0,14.0,0.6754,0.0
0.0,0.0,1.0,-1202.0985325095153,29.0,29.0,0.797,0.0
0.0,0.0,1.0,-1401.6526620678608,61.0,61.0,0.7656,0.0
0.0,0.0,1.0,-1205.1610031893968,27.0,27.0,0.673,0.0
0.0,0.0,1.0,-1473.7521912237269,81.0,81.0,0.6931,0.0
0.0,0.0,1.0,-1233.5692601820656,32.0,32.0,0.7246,0.0
0.0,0.0,1.0,-1121.086981939128,13.0,13.0,0.7697,0.0
0.0,0.0,1.0,-1236.951231151135,31.0,31.0,0.7462,0.0
0.0,0.0,1.0,-1939.6545849640938,154.0,154.0,0.7997,0.0
0.0,0.0,1.0,-2551.8458319225074,255.0,255.0,0.8285,0.0
0.0,0.0,1.0,-1643.9792859001554,101.0,101.0,0.7413,0.0
0.0,0.0,1.0,-1994.5992921446332,168.0,168.0,0.8378,0.0
0.0,0.0,1.0,-1118.4325184838503,13.0,13.0,0.618,0.0
0.0,0.0,0.0,-2002.6765642691048,326.0,326.0,0.6694,0.0
0.0,0.0,1.0,-1329.9014322687008,50.0,50.0,0.6896,0.0
0.0,0.0,1.0,-1681.3535781791347,108.0,108.0,0.7175,0.0
0.0,0.0,1.0,-1101.9237969050853,11.0,11.0,0.6366,0.0
0.0,0.0,1.0,-1227.145880228622,22.0,22.0,0.6475,0.0
0.0,0.0,1.0,-1167.8903434942101,22.0,22.0,0.7108,0.0
0.0,0.0,0.0,-2005.4146379702372,332.0,332.0,0.6406,0.0
0.0,0.0,1.0,-1117.954320776844,16.0,16.0,0.8383,0.0
0.0,0.0,1.0,-1677.7419335929399,109.0,109.0,0.793,0.0
0.0,0.0,1.0,-1072.3701346109551,9.0,9.0,0.7954,0.0
0.0,0.0,1.0,-1103.3809404075637,11.0,11.0,0.7112,0.0
0.0,0.0,1.0,-2353.5482435585236,224.0,224.0,0.6966,0.0
0.0,0.0,1.0,-1372.9418880013645,59.0,59.0,0.7475,0.0
0.0,0.0,1.0,-1156.5935605398436,15.0,15.0,0.6205,0.0
0.0,0.0,1.0,-1294.7927095810212,43.0,43.0,0.8098,0.0
0.0,0.0,1.0,-1821.1892352943455,136.0,136.0,0.6936,0.0
0.0,0.0,0.0,-2001.0563120452725,326.0,326.0,0.6667,0.0
0.0,0.0,1.0,-1127.6501903031037,14.0,14.0,0.7476,0.0
0.0,0.0,1.0,-1591.7472074209709,97.0,97.0,0.8602,0.0
0.0,0.0,1.0,-1383.6004953816855,59.0,59.0,0.7138,0.0
0.0,0.0,1.0,-1773.9298517212637,123.0,123.0,0.8045,0.0
0.0,0.0,1.0,-1170.1958747733447,18.0,18.0,0.6587,0.0
0.0,0.0,1.0,-2806.7366172838465,305.0,305.0,0.7372,0.0
0.0,0.0,1.0,-1295.3940603308126,52.0,52.0,0.7877,0.0
0.0,0.0,1.0,-1269.328380727768,37.0,37.0,0.7831,0.0
0.0,0.0,1.0,-1543.7843648647822,84.0,84.0,0.7306,0.0
0.0,0.0,1.0,-2872.471163424888,310.0,310.0,0.6864,0.0
0.0,0.0,1.0,-1398.070666646215,66.0,66.0,0.8125,0.0
0.0,0.0,1.0,-1484.1427518660064,73.0,73.0,0.7866,0.0
0.0,0.0,1.0,-1071.3691752578625,8.0,8.0,0.7138,0.0
0.0,0.0,1.0,-1180.871206741221,18.0,18.0,0.6456,0.0
0.0,0.0,1.0,-2261.155832449656,197.0,197.0,0.7361,0.0
0.0,0.0,1.0,-1331.3829734314093,54.0,54.0,0.8203,0.0
0.0,0.0,1.0,-1297.7392076999786,41.0,41.0,0.7139,0.0
0.0,0.0,1.0,-1085.010333891181,9.0,9.0,0.7081,0.0
0.0,0.0,1.0,-1188.190420602192,19.0,19.0,0.59,0.0
0.0,0.0,1.0,-1296.3989707581886,53.0,53.0,0.775,0.0
0.0,0.0,1.0,-2143.9901183866014,184.0,184.0,0.7577,0.0
0.0,0.0,1.0,-1122.5472755166638,12.0,12.0,0.5977,0.0
0.0,0.0,1.0,-1257.9197528442514,27.0,27.0,0.4429,0.0
0.0,0.0,1.0,-1343.250181462569,51.0,51.0,0.675,0.0
0.0,0.0,1.0,-1144.0031111701433,16.0,16.0,0.5982,0.0
0.0,0.0,1.0,-1137.2991675909727,15.0,15.0,0.6835,0.0
0.0,0.0,1.0,-2480.912425450455,243.0,243.0,0.7016,0.0
0.0,0.0,1.0,-1448.6597119677722,71.0,71.0,0.7664,0.0
0.0,0.0,0.0,-2003.2890700715718,328.0,328.0,0.6549,0.0
0.0,0.0,1.0,-1224.1829082175796,30.0,30.0,0.6901,0.0
0.0,0.0,1.0,-1649.0338925006236,96.0,96.0,0.6926,0.0
0.0,0.0,1.0,-1885.277626847143,149.0,149.0,0.6945,0.0
0.0,0.0,1.0,-1221.8567454862578,23.0,23.0,0.4589,0.0
0.0,0.0,1.0,-1228.118088272018,33.0,33.0,0.7515,0.0
0.0,0.0,1.0,-2164.910125437374,196.0,196.0,0.7586,0.0
0.0,0.0,1.0,-1551.3244250416114,83.0,83.0,0.7838,0.0
0.0,0.0,1.0,-1111.4348496662715,15.0,15.0,0.7776,0.0
0.0,0.0,1.0,-1436.9849631844347,62.0,62.0,0.7003,0.0
0.0,0.0,1.0,-2357.249999256989,226.0,226.0,0.757,0.0
0.0,0.0,1.0,-2089.899684891151,172.0,172.0,0.8926,0.0
0.0,0.0,1.0,-1208.75889765372,24.0,24.0,0.6037,0.0
0.0,0.0,1.0,-1187.8579125679075,29.0,29.0,0.8,0.0
0.0,0.0,1.0,-1964.0653169049365,155.0,155.0,0.6684,0.0
0.0,0.0,1.0,-1518.314004679932,80.0,80.0,0.7598,0.0
0.0,0.0,1.0,-1599.671206296467,94.0,94.0,0.8192,0.0
0.0,0.0,1.0,-1090.1755117761506,10.0,10.0,0.6633,0.0
0.0,0.0,1.0,-2063.23532054275,174.0,174.0,0.7914,0.0
0.0,0.0,1.0,-1880.2223717750667,135.0,135.0,0.6886,0.0
0.0,0.0,0.0,-2004.6835746856618,337.0,337.0,0.6945,0.0
0.0,0.0,1.0,-1130.3211699861404,15.0,15.0,0.647,0.0
0.0,0.0,1.0,-1246.7827503601661,29.0,29.0,0.6273,0.0
0.0,0.0,0.0,-2003.675842076204,332.0,332.0,0.7686,0.0
0.0,0.0,1.0,-1223.3527698527805,29.0,29.0,0.7336,0.0
0.0,0.0,1.0,-2106.8303495505215,182.0,182.0,0.808,0.0
0.0,0.0,0.0,-2004.2048172226148,345.0,345.0,0.7658,0.0
0.0,0.0,1.0,-1118.0323259055194,14.0,14.0,0.7457,0.0
0.0,0.0,1.0,-1113.824197186021,12.0,12.0,0.7689,0.0
0.0,0.0,1.0,-1169.6250585157866,21.0,21.0,0.7043,0.0
0.0,0.0,1.0,-1134.124056922591,16.0,16.0,0.8259,0.0
0.0,0.0,1.0,-1095.0281945776062,10.0,10.0,0.6977,0.0
0.0,0.0,1.0,-2077.687351268401,174.0,174.0,0.7572,0.0
0.0,0.0,1.0,-1170.1678549094906,20.0,20.0,0.6904,0.0
0.0,0.0,1.0,-1167.1721698050778,17.0,17.0,0.4693,0.0
0.0,0.0,1.0,-1176.0780088869733,26.0,26.0,0.7858,0.0
0.0,0.0,1.0,-2191.7825342162823,198.0,198.0,0.7254,0.0
0.0,0.0,1.0,-1352.5880999203223,49.0,49.0,0.74,0.0
0.0,0.0,1.0,-1094.7696655466113,11.0,11.0,0.6429,0.0
0.0,0.0,1.0,-1202.906377225923,26.0,26.0,0.681,0.0
0.0,0.0,1.0,-1291.5340567435062,40.0,40.0,0.7306,0.0
0.0,0.0,1.0,-1840.6141178035218,127.0,127.0,0.6891,0.0
0.0,0.0,1.0,-2040.4954106229186,162.0,162.0,0.84,0.0
0.0,0.0,1.0,-1295.9886703975312,42.0,42.0,0.7762,0.0
0.0,0.0,1.0,-1594.3994558158963,92.0,92.0,0.712,0.0
0.0,0.0,1.0,-2175.2062770097036,202.0,202.0,0.8025,0.0
0.0,0.0,1.0,-1578.1683283849527,83.0,83.0,0.6765,0.0
0.0,0.0,1.0,-1770.3522456486999,123.0,123.0,0.8539,0.0
0.0,0.0,1.0,-1136.9752950972534,14.0,14.0,0.671,0.0
0.0,0.0,1.0,-1433.5649337572174,77.0,77.0,0.691,0.0
0.0,0.0,1.0,-1125.1449903833213,16.0,16.0,0.7473,0.0
0.0,0.0,1.0,-1563.5823518878258,86.0,86.0,0.6548,0.0
0.0,0.0,1.0,-1133.006500298428,14.0,14.0,0.598,0.0
0.0,0.0,1.0,-1133.8400264905854,14.0,14.0,0.5566,0.0
0.0,0.0,1.0,-1099.2999561632535,11.0,11.0,0.7126,0.0
0.0,0.0,1.0,-1812.8490511944453,128.0,128.0,0.6961,0.0
0.0,0.0,1.0,-1516.5702689179625,81.0,81.0,0.7256,0.0
0.0,0.0,1.0,-1134.4003067145454,14.0,14.0,0.6985,0.0
0.0,0.0,1.0,-2707.0489819953177,265.0,265.0,0.4891,0.0
0.0,0.0,1.0,-1155.6663300856305,16.0,16.0,0.5759,0.0
0.0,0.0,1.0,-1160.8559047213553,22.0,22.0,0.721,0.0
0.0,0.0,1.0,-1109.77566398276,13.0,13.0,0.6404,0.0
0.0,0.0,1.0,-1216.2973673498227,26.0,26.0,0.6633,0.0
0.0,0.0,1.0,-1295.7702020607285,41.0,41.0,0.822,0.0
0.0,0.0,1.0,-1085.744973262103,10.0,10.0,0.6672,0.0
0.0,0.0,1.0,-1275.5014114976375,41.0,41.0,0.7365,0.0
0.0,0.0,1.0,-1130.1036616290723,15.0,15.0,0.7282,0.0
0.0,0.0,1.0,-1093.3789022108065,10.0,10.0,0.6585,0.0
0.0,0.0,1.0,-1572.5551943140401,91.0,91.0,0.8407,0.0
0.0,0.0,1.0,-1451.743095777591,86.0,86.0,0.7923,0.0
0.0,0.0,1.0,-1390.5113191658747,47.0,47.0,0.6278,0.0
0.0,0.0,1.0,-1964.1729523376907,153.0,153.0,0.6937,0.0
0.0,0.0,1.0,-1139.059833824241,16.0,16.0,0.7007,0.0
0.0,0.0,0.0,-2000.759186271488,347.0,347.0,0.6981,0.0
0.0,0.0,1.0,-2870.062009039272,306.0,306.0,0.7584,0.0
0.0,0.0,1.0,-1434.6131390344103,75.0,75.0,0.7633,0.0
0.0,0.0,1.0,-1194.5333876615862,21.0,21.0,0.5709,0.0
0.0,0.0,0.0,-2004.3540509371517,331.0,331.0,0.6022,0.0
0.0,0.0,1.0,-1131.6187321142702,16.0,16.0,0.6817,0.0
0.0,0.0,1.0,-1122.6536388973896,14.0,14.0,0.659,0.0
0.0,0.0,1.0,-1090.647462520281,13.0,13.0,0.9012,0.0
0.0,0.0,1.0,-1087.9506874554336,10.0,10.0,0.6624,0.0
0.0,0.0,1.0,-1467.118568962505,70.0,70.0,0.743,0.0
0.0,0.0,1.0,-1414.766293328097,62.0,62.0,0.699,0.0
0.0,0.0,1.0,-2814.4216352562376,291.0,291.0,0.8894,0.0
0.0,0.0,1.0,-1128.1840355808054,16.0,16.0,0.6858,0.0
0.0,0.0,1.0,-1411.01510077122,63.0,63.0,0.7484,0.0
0.0,0.0,1.0,-1614.292449969675,95.0,95.0,0.6795,0.0
0.0,0.0,1.0,-2633.0053863120875,271.0,271.0,0.7771,0.0
0.0,0.0,1.0,-1080.2838383808287,9.0,9.0,0.6901,0.0
